volume,vw,open,close,high,low,timestamp,trades
16567.0,305.1616,305.0,305.14,305.31,305.0,2020-06-01 08:00:00,76
109807.0,303.9531,305.15,303.92,305.2,303.58,2020-06-01 08:05:00,354
157084.0,303.6945,303.84,303.7,303.9,303.5,2020-06-01 08:10:00,516
239093.0,303.1913,303.65,303.14,303.68,302.82,2020-06-01 08:15:00,966
217670.0,302.923,303.18,302.63,303.26,302.45,2020-06-01 08:20:00,534
71922.0,303.0053,302.62,303.15,303.15,302.5,2020-06-01 08:25:00,170
95748.0,303.2507,303.26,303.04,303.31,303.04,2020-06-01 08:30:00,220
65046.0,303.4254,303.08,303.46,303.55,303.02,2020-06-01 08:35:00,175
79396.0,303.3284,303.46,303.36,303.46,303.2,2020-06-01 08:40:00,184
60527.0,303.3509,303.36,303.53,303.53,303.18,2020-06-01 08:45:00,152
119277.0,303.8712,303.66,303.98,304.01,303.66,2020-06-01 08:50:00,448
34234.0,303.9085,303.95,303.88,303.95,303.81,2020-06-01 08:55:00,89
69707.0,303.7691,303.84,304.05,304.07,303.67,2020-06-01 09:00:00,285
41350.0,304.0711,304.05,304.15,304.21,303.94,2020-06-01 09:05:00,106
34416.0,303.9819,304.15,303.9,304.15,303.65,2020-06-01 09:10:00,98
29295.0,303.9458,303.9,304.05,304.05,303.88,2020-06-01 09:15:00,41
40730.0,304.0914,304.05,303.95,304.2,303.85,2020-06-01 09:20:00,79
7137.0,304.0167,303.95,303.83,304.17,303.83,2020-06-01 09:25:00,29
50873.0,303.9963,303.81,304.1,304.15,303.8,2020-06-01 09:30:00,59
73134.0,304.1051,304.18,304.06,304.18,304.06,2020-06-01 09:35:00,66
90045.0,304.0263,304.1,304.1,304.19,303.9,2020-06-01 09:40:00,101
2844.0,303.7375,304.01,303.7,304.01,303.65,2020-06-01 09:45:00,30
7979.0,303.5786,303.69,303.6,303.74,303.39,2020-06-01 09:50:00,56
3506.0,303.6031,303.7,303.56,303.7,303.56,2020-06-01 09:55:00,15
9772.0,303.3227,303.5,303.36,303.51,303.2,2020-06-01 10:00:00,45
36498.0,303.7098,303.48,303.8,303.82,303.46,2020-06-01 10:05:00,96
12415.0,303.7847,303.81,303.76,303.9,303.73,2020-06-01 10:10:00,34
29405.0,303.8363,303.85,303.84,303.88,303.8,2020-06-01 10:15:00,77
54789.0,303.9871,303.89,304.0,304.0,303.81,2020-06-01 10:20:00,92
9957.0,303.9232,304.01,303.95,304.06,303.81,2020-06-01 10:25:00,32
28012.0,303.8311,303.98,303.85,303.98,303.62,2020-06-01 10:30:00,85
3292.0,303.8564,303.79,303.9,303.98,303.79,2020-06-01 10:35:00,20
9990.0,304.0313,303.93,304.0,304.15,303.93,2020-06-01 10:40:00,53
9080.0,304.0567,304.03,304.07,304.12,304.01,2020-06-01 10:45:00,38
11684.0,304.2238,304.07,304.3,304.34,304.07,2020-06-01 10:50:00,58
7167.0,304.2453,304.2,304.36,304.37,304.2,2020-06-01 10:55:00,27
53709.0,304.496,304.42,304.46,304.57,304.2,2020-06-01 11:00:00,329
27837.0,304.5713,304.47,304.68,304.68,304.47,2020-06-01 11:05:00,135
64213.0,304.6572,304.65,304.8,304.85,304.58,2020-06-01 11:10:00,222
40095.0,304.8851,304.9,304.93,305.05,304.7,2020-06-01 11:15:00,161
41722.0,304.8734,304.98,304.81,304.98,304.74,2020-06-01 11:20:00,154
14691.0,304.8074,304.84,304.78,304.91,304.76,2020-06-01 11:25:00,74
40310.0,304.8362,304.79,304.86,304.91,304.75,2020-06-01 11:30:00,121
14876.0,304.8295,304.81,304.89,304.89,304.74,2020-06-01 11:35:00,73
33005.0,304.9058,304.9,304.77,305.02,304.72,2020-06-01 11:40:00,159
43288.0,304.6955,304.74,304.65,304.76,304.63,2020-06-01 11:45:00,186
22514.0,304.6338,304.63,304.63,304.7,304.6,2020-06-01 11:50:00,105
18563.0,304.632,304.59,304.58,304.69,304.56,2020-06-01 11:55:00,102
230601.0,304.5805,304.8899,305.16,305.5,303.8396,2020-06-01 12:00:00,705
31639.0,304.7747,304.56,304.78,304.85,304.56,2020-06-01 12:05:00,149
31935.0,304.7173,304.78,304.74,304.85,304.62,2020-06-01 12:10:00,118
30278.0,304.5533,304.6701,304.47,304.76,304.46,2020-06-01 12:15:00,191
55005.0,304.4458,304.5,304.42,304.53,304.33,2020-06-01 12:20:00,227
51807.0,304.2829,304.42,304.21,304.42,304.21,2020-06-01 12:25:00,280
794676.0,304.2671,304.21,304.07,304.78,303.85,2020-06-01 12:30:00,2549
222966.0,303.8896,304.1,303.71,304.17,303.56,2020-06-01 12:35:00,694
157308.0,303.7545,303.66,303.91,303.91,303.63,2020-06-01 12:40:00,661
92491.0,303.8754,303.9,303.88,304.0,303.78,2020-06-01 12:45:00,302
78059.0,303.803,303.9,303.85,303.91,303.7001,2020-06-01 12:50:00,292
57302.0,303.8949,303.84,303.84,303.97,303.81,2020-06-01 12:55:00,266
78548.0,303.6594,303.81,303.64,303.81,303.51,2020-06-01 13:00:00,407
64329.0,303.5559,303.67,303.5085,303.77,303.42,2020-06-01 13:05:00,248
33221.0,303.5795,303.51,303.47,303.69,303.47,2020-06-01 13:10:00,224
45124.0,303.4507,303.41,303.4,303.63,303.26,2020-06-01 13:15:00,280
94460.0,303.4799,303.3998,303.6,303.64,303.36,2020-06-01 13:20:00,293
69139.0,303.6981,303.57,303.6,303.78,303.56,2020-06-01 13:25:00,358
1798280.0,303.5412,303.62,303.58,304.0577,303.06,2020-06-01 13:30:00,11482
1122715.0,303.3982,303.55,303.32,303.77,303.11,2020-06-01 13:35:00,8379
976351.0,303.903,303.34,304.2,304.28,303.29,2020-06-01 13:40:00,7549
1971254.0,304.3706,304.21,304.555,304.69,304.195,2020-06-01 13:45:00,8813
1001005.0,304.4261,304.54,304.25,304.71,304.18,2020-06-01 13:50:00,7315
632003.0,304.2522,304.255,304.21,304.37,304.13,2020-06-01 13:55:00,4365
921151.0,304.3265,304.2065,304.3,304.75,303.95,2020-06-01 14:00:00,5919
916058.0,304.6728,304.3,304.66,304.94,304.3,2020-06-01 14:05:00,6112
1318224.0,304.6708,304.69,304.804,305.09,304.4901,2020-06-01 14:10:00,7429
587999.0,304.7874,304.81,304.82,304.98,304.58,2020-06-01 14:15:00,4857
485129.0,304.8694,304.842,304.92,304.984,304.76,2020-06-01 14:20:00,4112
1631234.0,304.8781,304.91,304.98,305.07,304.7,2020-06-01 14:25:00,5423
479255.0,305.1221,305.0,305.1772,305.25,304.92,2020-06-01 14:30:00,3746
364856.0,305.0925,305.17,305.2177,305.25,304.9865,2020-06-01 14:35:00,3199
515527.0,305.1666,305.22,305.24,305.29,305.03,2020-06-01 14:40:00,3829
382199.0,305.0144,305.26,304.92,305.26,304.86,2020-06-01 14:45:00,3194
553187.0,304.8301,304.9185,304.95,305.055,304.66,2020-06-01 14:50:00,3706
423083.0,305.0626,304.95,305.07,305.17,304.91,2020-06-01 14:55:00,3084
479285.0,304.7802,305.055,304.42,305.14,304.42,2020-06-01 15:00:00,4080
1135963.0,304.6123,304.42,304.56,304.74,304.41,2020-06-01 15:05:00,3553
355248.0,304.5621,304.555,304.66,304.71,304.36,2020-06-01 15:10:00,2963
261725.0,304.6485,304.68,304.6,304.86,304.5,2020-06-01 15:15:00,2406
439968.0,304.5895,304.61,304.44,304.77,304.42,2020-06-01 15:20:00,3689
408018.0,304.3937,304.44,304.52,304.56,304.25,2020-06-01 15:25:00,3460
384488.0,304.5966,304.51,304.7696,304.7696,304.45,2020-06-01 15:30:00,2956
308824.0,304.7642,304.7613,304.85,304.93,304.59,2020-06-01 15:35:00,2434
346481.0,304.9216,304.83,304.95,305.05,304.78,2020-06-01 15:40:00,2734
505191.0,304.7009,304.95,305.03,305.08,304.85,2020-06-01 15:45:00,2275
343147.0,304.9762,305.04,304.9567,305.07,304.89,2020-06-01 15:50:00,2245
356271.0,304.9971,304.96,305.005,305.06,304.91,2020-06-01 15:55:00,2798
357803.0,304.9041,304.99,305.09,305.11,304.705,2020-06-01 16:00:00,2646
315297.0,305.1574,305.09,305.185,305.22,305.09,2020-06-01 16:05:00,2429
199780.0,305.1661,305.19,305.15,305.2497,305.11,2020-06-01 16:10:00,1724
611455.0,304.9046,305.155,305.34,305.36,305.11,2020-06-01 16:15:00,2620
317668.0,305.3184,305.33,305.39,305.43,305.211,2020-06-01 16:20:00,2201
340289.0,305.3167,305.39,305.299,305.4,305.245,2020-06-01 16:25:00,2468
248133.0,305.413,305.29,305.4392,305.49,305.29,2020-06-01 16:30:00,2032
210278.0,305.4163,305.435,305.39,305.48,305.365,2020-06-01 16:35:00,1889
